"year_week","start_date","end_date","region_name","region_code","lat","long","number_healthcare_workers","number_cases","population","incidence","cases_0-4","inc_0-4","cases_5-14","inc_5-14","cases_15-64","inc_15-64","cases_65+","inc_65+"
"2021-05",2021-02-01,2021-02-07,"Liguria",7,44,9,18,61,22254,"2.74",15,"11.96",16,"5.03",24,"2",6,"1.03"
"2021-05",2021-02-01,2021-02-07,"Emilia Romagna",8,44,11,23,55,26512,"2.07",26,"8.38",10,"1.49",16,"1.41",3,"0.56"
"2021-05",2021-02-01,2021-02-07,"Tuscany",9,44,11,24,100,40301,"2.48",31,"11.8",30,"4.43",34,"1.73",5,"0.44"
"2021-05",2021-02-01,2021-02-07,"Umbria",10,43,12,8,24,9498,"2.53",7,"11.86",9,"5.81",7,"1.26",1,"0.55"
"2021-05",2021-02-01,2021-02-07,"Marche",11,44,14,14,12,17693,"0.68",2,"1.56",1,"0.28",9,"0.99",0,"0"
"2021-05",2021-02-01,2021-02-07,"Lazio",12,42,12,171,288,211523,"1.36",39,"4.31",46,"2.03",165,"1.27",38,"0.76"
"2021-05",2021-02-01,2021-02-07,"Abruzzo",13,42,13,34,56,35888,"1.56",7,"1.65",16,"1.8",25,"1.5",8,"1.31"
"2021-05",2021-02-01,2021-02-07,"Molise",14,42,15,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-05",2021-02-01,2021-02-07,"Campania",15,41,14,16,35,19756,"1.77",5,"2.5",11,"2.63",15,"1.4",4,"1.38"
"2021-05",2021-02-01,2021-02-07,"Apulia",16,41,17,72,211,93934,"2.25",19,"5.46",26,"3.23",144,"2.43",22,"0.95"
"2021-05",2021-02-01,2021-02-07,"Basilicata",17,41,16,12,0,14461,"0",0,"0",0,"0",0,"0",0,"0"
"2021-05",2021-02-01,2021-02-07,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-05",2021-02-01,2021-02-07,"Sicily",19,38,13,87,157,105045,"1.49",19,"4.05",27,"2.26",90,"1.42",21,"0.84"
"2021-05",2021-02-01,2021-02-07,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-06",2021-02-08,2021-02-14,"Piedmont",1,45,8,37,129,55508,"2.32",19,"5.48",25,"1.98",73,"2.64",12,"1.02"
"2021-06",2021-02-08,2021-02-14,"Aosta Valley",2,46,7,2,2,3077,"0.65",0,"0",0,"0",2,"0.95",0,"0"
"2021-06",2021-02-08,2021-02-14,"Lombardy",3,45,9,136,354,178761,"1.98",58,"4.65",51,"1.78",207,"2.09",38,"0.99"
"2021-06",2021-02-08,2021-02-14,"AP Bolzano",21,46,11,6,11,8008,"1.37",2,"1.83",4,"1.92",4,"1.13",1,"0.77"
"2021-06",2021-02-08,2021-02-14,"AP Trento",22,46,11,10,11,12345,"0.89",0,"0",0,"0",10,"1.26",1,"0.33"
"2021-06",2021-02-08,2021-02-14,"Veneto",5,45,12,56,28,71582,"0.39",5,"1.13",9,"0.83",13,"0.32",1,"0.06"
"2021-06",2021-02-08,2021-02-14,"Friuli-Venezia Giulia",6,46,14,4,6,5202,"1.15",0,"0",0,"0",1,"0.45",5,"4.84"
"2021-06",2021-02-08,2021-02-14,"Liguria",7,44,9,15,54,19289,"2.8",15,"11.96",14,"4.39",18,"1.79",7,"1.46"
"2021-06",2021-02-08,2021-02-14,"Emilia Romagna",8,44,11,27,77,29967,"2.57",32,"8.6",21,"2.53",24,"1.94",0,"0"
"2021-06",2021-02-08,2021-02-14,"Tuscany",9,44,11,22,76,36105,"2.1",32,"12.18",17,"2.53",22,"1.28",5,"0.52"
"2021-06",2021-02-08,2021-02-14,"Umbria",10,43,12,10,25,12067,"2.07",8,"9.25",13,"5.78",4,"0.6",0,"0"
"2021-06",2021-02-08,2021-02-14,"Marche",11,44,14,14,13,17675,"0.74",0,"0",0,"0",13,"1.41",0,"0"
"2021-06",2021-02-08,2021-02-14,"Lazio",12,42,12,168,316,209515,"1.51",31,"3.8",33,"1.58",217,"1.66",35,"0.71"
"2021-06",2021-02-08,2021-02-14,"Abruzzo",13,42,13,29,80,33025,"2.42",10,"2.74",16,"2.24",46,"2.83",8,"1.34"
"2021-06",2021-02-08,2021-02-14,"Molise",14,42,15,8,8,6996,"1.14",4,"15.38",3,"6.22",1,"0.23",0,"0"
"2021-06",2021-02-08,2021-02-14,"Campania",15,41,14,15,25,18335,"1.36",5,"2.16",11,"2.6",9,"0.97",0,"0"
"2021-06",2021-02-08,2021-02-14,"Apulia",16,41,17,67,134,87577,"1.53",22,"5.89",23,"2.81",70,"1.28",19,"0.9"
"2021-06",2021-02-08,2021-02-14,"Basilicata",17,41,16,12,0,14461,"0",0,"0",0,"0",0,"0",0,"0"
"2021-06",2021-02-08,2021-02-14,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-06",2021-02-08,2021-02-14,"Sicily",19,38,13,122,156,147299,"1.06",19,"3.67",28,"2.03",80,"0.86",29,"0.82"
"2021-06",2021-02-08,2021-02-14,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-07",2021-02-15,2021-02-21,"Piedmont",1,45,8,45,151,65301,"2.31",13,"3.18",27,"1.97",96,"2.86",15,"1.07"
"2021-07",2021-02-15,2021-02-21,"Aosta Valley",2,46,7,3,14,4537,"3.09",0,"0",1,"32.26",11,"3.52",2,"1.45"
"2021-07",2021-02-15,2021-02-21,"Lombardy",3,45,9,161,480,209555,"2.29",70,"5.15",68,"2.38",283,"2.35",59,"1.26"
"2021-07",2021-02-15,2021-02-21,"AP Bolzano",21,46,11,6,5,8008,"0.62",1,"0.91",1,"0.48",3,"0.85",0,"0"
"2021-07",2021-02-15,2021-02-21,"AP Trento",22,46,11,5,8,5235,"1.53",0,"0",0,"0",7,"1.85",1,"0.76"
"2021-07",2021-02-15,2021-02-21,"Veneto",5,45,12,53,35,69042,"0.51",2,"0.52",5,"0.49",25,"0.63",3,"0.2"
"2021-07",2021-02-15,2021-02-21,"Friuli-Venezia Giulia",6,46,14,4,9,5302,"1.7",0,"0",0,"0",8,"3.6",1,"0.97"
"2021-07",2021-02-15,2021-02-21,"Liguria",7,44,9,25,92,31926,"2.88",29,"23.13",22,"6.64",36,"1.99",5,"0.54"
"2021-07",2021-02-15,2021-02-21,"Emilia Romagna",8,44,11,24,71,25942,"2.74",24,"7.98",18,"2.76",26,"2.3",3,"0.59"
"2021-07",2021-02-15,2021-02-21,"Tuscany",9,44,11,27,77,45809,"1.68",22,"8.37",21,"3.09",29,"1.24",5,"0.38"
"2021-07",2021-02-15,2021-02-21,"Umbria",10,43,12,9,13,9569,"1.36",6,"10.17",6,"3.83",1,"0.18",0,"0"
"2021-07",2021-02-15,2021-02-21,"Marche",11,44,14,16,12,20772,"0.58",0,"0",1,"0.27",9,"0.78",2,"0.47"
"2021-07",2021-02-15,2021-02-21,"Lazio",12,42,12,205,364,254047,"1.43",48,"4.76",47,"1.85",230,"1.45",39,"0.65"
"2021-07",2021-02-15,2021-02-21,"Abruzzo",13,42,13,37,94,43299,"2.17",11,"2.59",16,"1.77",51,"2.31",16,"2.03"
"2021-07",2021-02-15,2021-02-21,"Molise",14,42,15,8,8,6996,"1.14",4,"15.38",4,"8.3",0,"0",0,"0"
"2021-07",2021-02-15,2021-02-21,"Campania",15,41,14,16,41,20522,"2",13,"6.35",22,"5.07",6,"0.54",0,"0"
"2021-07",2021-02-15,2021-02-21,"Apulia",16,41,17,95,227,126725,"1.79",36,"6.92",36,"3.09",128,"1.59",27,"0.92"
"2021-07",2021-02-15,2021-02-21,"Basilicata",17,41,16,12,0,14461,"0",0,"0",0,"0",0,"0",0,"0"
"2021-07",2021-02-15,2021-02-21,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-07",2021-02-15,2021-02-21,"Sicily",19,38,13,115,147,137045,"1.07",15,"2.91",22,"1.63",86,"1.02",24,"0.71"
"2021-07",2021-02-15,2021-02-21,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-08",2021-02-22,2021-02-28,"Piedmont",1,45,8,46,163,68750,"2.37",18,"4.72",27,"2.08",103,"2.81",15,"0.98"
"2021-08",2021-02-22,2021-02-28,"Aosta Valley",2,46,7,2,1,3097,"0.32",0,"0",0,"0",1,"0.47",0,"0"
"2021-08",2021-02-22,2021-02-28,"Lombardy",3,45,9,156,579,197198,"2.94",78,"5.47",92,"2.88",348,"3.19",61,"1.46"
"2021-08",2021-02-22,2021-02-28,"AP Bolzano",21,46,11,5,8,7216,"1.11",2,"2.19",0,"0",4,"1.14",2,"1.55"
"2021-08",2021-02-22,2021-02-28,"AP Trento",22,46,11,11,13,13861,"0.94",0,"0",0,"0",10,"1.12",3,"0.84"
"2021-08",2021-02-22,2021-02-28,"Veneto",5,45,12,53,44,67989,"0.65",11,"2.43",5,"0.45",23,"0.6",5,"0.35"
"2021-08",2021-02-22,2021-02-28,"Friuli-Venezia Giulia",6,46,14,3,6,3697,"1.62",0,"0",0,"0",4,"3.09",2,"5.36"
"2021-08",2021-02-22,2021-02-28,"Liguria",7,44,9,21,36,26755,"1.35",8,"8.54",6,"2.37",17,"1.11",5,"0.63"
"2021-08",2021-02-22,2021-02-28,"Emilia Romagna",8,44,11,21,69,23961,"2.88",19,"7.06",10,"1.51",35,"3.43",5,"1.13"
"2021-08",2021-02-22,2021-02-28,"Tuscany",9,44,11,25,94,42418,"2.22",29,"11.04",27,"3.99",35,"1.63",3,"0.26"
"2021-08",2021-02-22,2021-02-28,"Umbria",10,43,12,10,18,11657,"1.54",7,"8.09",7,"3.09",4,"0.62",0,"0"
"2021-08",2021-02-22,2021-02-28,"Marche",11,44,14,15,27,19841,"1.36",1,"0.98",1,"0.33",22,"1.92",3,"0.7"
"2021-08",2021-02-22,2021-02-28,"Lazio",12,42,12,189,309,232059,"1.33",44,"4.53",45,"1.86",190,"1.32",30,"0.55"
"2021-08",2021-02-22,2021-02-28,"Abruzzo",13,42,13,39,75,44234,"1.7",11,"2.18",4,"0.36",48,"2.32",12,"1.59"
"2021-08",2021-02-22,2021-02-28,"Molise",14,42,15,8,6,6996,"0.86",2,"7.69",2,"4.15",1,"0.23",1,"0.52"
"2021-08",2021-02-22,2021-02-28,"Campania",15,41,14,18,13,22522,"0.58",0,"0",1,"0.21",10,"0.82",2,"0.69"
"2021-08",2021-02-22,2021-02-28,"Apulia",16,41,17,80,192,103664,"1.85",34,"6.9",32,"3.11",99,"1.54",27,"1.12"
"2021-08",2021-02-22,2021-02-28,"Basilicata",17,41,16,12,0,14461,"0",0,"0",0,"0",0,"0",0,"0"
"2021-08",2021-02-22,2021-02-28,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-08",2021-02-22,2021-02-28,"Sicily",19,38,13,87,130,105130,"1.24",7,"1.83",15,"1.46",78,"1.2",30,"1.16"
"2021-08",2021-02-22,2021-02-28,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-09",2021-03-01,2021-03-07,"Piedmont",1,45,8,38,161,56004,"2.87",20,"4.79",24,"1.74",89,"3.33",28,"2.47"
"2021-09",2021-03-01,2021-03-07,"Aosta Valley",2,46,7,3,16,4520,"3.54",0,"0",1,"25.64",13,"4.11",2,"1.52"
"2021-09",2021-03-01,2021-03-07,"Lombardy",3,45,9,116,440,156172,"2.82",71,"6.71",64,"2.72",255,"2.9",50,"1.46"
"2021-09",2021-03-01,2021-03-07,"AP Bolzano",21,46,11,6,5,8008,"0.62",3,"2.74",1,"0.48",1,"0.28",0,"0"
"2021-09",2021-03-01,2021-03-07,"AP Trento",22,46,11,7,15,8617,"1.74",3,"5.86",5,"3.13",6,"1.29",1,"0.54"
"2021-09",2021-03-01,2021-03-07,"Veneto",5,45,12,37,42,46546,"0.9",7,"1.97",10,"1.15",22,"0.89",3,"0.32"
"2021-09",2021-03-01,2021-03-07,"Friuli-Venezia Giulia",6,46,14,5,5,6504,"0.77",0,"0",0,"0",5,"2.25",0,"0"
"2021-09",2021-03-01,2021-03-07,"Liguria",7,44,9,8,9,10514,"0.86",2,"3.41",0,"0",7,"1.25",0,"0"
"2021-09",2021-03-01,2021-03-07,"Emilia Romagna",8,44,11,17,47,18870,"2.49",13,"5.05",3,"0.5",25,"3.37",6,"2.09"
"2021-09",2021-03-01,2021-03-07,"Tuscany",9,44,11,25,92,40120,"2.29",27,"11.63",24,"4.05",31,"1.48",10,"0.91"
"2021-09",2021-03-01,2021-03-07,"Umbria",10,43,12,7,10,7137,"1.4",2,"3.39",2,"1.33",6,"1.58",0,"0"
"2021-09",2021-03-01,2021-03-07,"Marche",11,44,14,15,32,19204,"1.67",2,"1.43",0,"0",30,"2.94",0,"0"
"2021-09",2021-03-01,2021-03-07,"Lazio",12,42,12,153,271,186125,"1.46",34,"3.87",42,"1.95",171,"1.51",24,"0.56"
"2021-09",2021-03-01,2021-03-07,"Abruzzo",13,42,13,26,68,31004,"2.19",5,"1.48",5,"0.73",47,"3.07",11,"2.01"
"2021-09",2021-03-01,2021-03-07,"Molise",14,42,15,7,2,5446,"0.37",1,"4",1,"2.36",0,"0",0,"0"
"2021-09",2021-03-01,2021-03-07,"Campania",15,41,14,14,30,16343,"1.84",10,"3.83",14,"2.95",5,"0.69",1,"0.56"
"2021-09",2021-03-01,2021-03-07,"Apulia",16,41,17,64,135,82630,"1.63",28,"7.63",25,"3.1",65,"1.27",17,"0.87"
"2021-09",2021-03-01,2021-03-07,"Basilicata",17,41,16,12,0,14461,"0",0,"0",0,"0",0,"0",0,"0"
"2021-09",2021-03-01,2021-03-07,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-09",2021-03-01,2021-03-07,"Sicily",19,38,13,78,127,92758,"1.37",9,"2.78",20,"2.27",67,"1.17",31,"1.32"
"2021-09",2021-03-01,2021-03-07,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-10",2021-03-08,2021-03-14,"Piedmont",1,45,8,32,155,49372,"3.14",14,"3.67",19,"1.49",100,"4.4",22,"2.18"
"2021-10",2021-03-08,2021-03-14,"Aosta Valley",2,46,7,3,5,4633,"1.08",0,"0",0,"0",2,"0.63",3,"2.14"
"2021-10",2021-03-08,2021-03-14,"Lombardy",3,45,9,148,500,189007,"2.65",53,"4.15",43,"1.49",339,"3.19",65,"1.58"
"2021-10",2021-03-08,2021-03-14,"AP Bolzano",21,46,11,6,6,8008,"0.75",1,"0.91",3,"1.44",2,"0.57",0,"0"
"2021-10",2021-03-08,2021-03-14,"AP Trento",22,46,11,6,15,7549,"1.99",2,"8.13",2,"1.95",11,"2.39",0,"0"
"2021-10",2021-03-08,2021-03-14,"Veneto",5,45,12,44,24,55658,"0.43",5,"1.43",6,"0.65",13,"0.42",0,"0"
"2021-10",2021-03-08,2021-03-14,"Friuli-Venezia Giulia",6,46,14,4,18,5302,"3.39",0,"0",1,"0.58",14,"6.3",3,"2.9"
"2021-10",2021-03-08,2021-03-14,"Liguria",7,44,9,17,33,21459,"1.54",8,"8.54",10,"4.08",14,"1.16",1,"0.17"
"2021-10",2021-03-08,2021-03-14,"Emilia Romagna",8,44,11,18,52,20975,"2.48",13,"5.63",10,"1.94",21,"2.28",8,"1.85"
"2021-10",2021-03-08,2021-03-14,"Tuscany",9,44,11,21,62,34212,"1.81",14,"6.84",13,"2.57",33,"1.94",2,"0.2"
"2021-10",2021-03-08,2021-03-14,"Umbria",10,43,12,5,4,5135,"0.78",1,"1.69",1,"0.68",2,"0.97",0,"0"
"2021-10",2021-03-08,2021-03-14,"Marche",11,44,14,14,18,18059,"1",1,"1",1,"0.33",13,"1.31",3,"0.73"
"2021-10",2021-03-08,2021-03-14,"Lazio",12,42,12,191,272,235202,"1.16",23,"2.41",37,"1.52",181,"1.24",31,"0.56"
"2021-10",2021-03-08,2021-03-14,"Abruzzo",13,42,13,31,71,34817,"2.04",7,"1.75",7,"0.84",49,"2.95",8,"1.35"
"2021-10",2021-03-08,2021-03-14,"Molise",14,42,15,7,0,6847,"0",0,"0",0,"0",0,"0",0,"0"
"2021-10",2021-03-08,2021-03-14,"Campania",15,41,14,9,19,10919,"1.74",3,"1.67",8,"2.64",8,"1.63",0,"0"
"2021-10",2021-03-08,2021-03-14,"Apulia",16,41,17,69,180,88919,"2.02",37,"7.85",44,"4.24",73,"1.33",26,"1.37"
"2021-10",2021-03-08,2021-03-14,"Basilicata",17,41,16,12,0,14461,"0",0,"0",0,"0",0,"0",0,"0"
"2021-10",2021-03-08,2021-03-14,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-10",2021-03-08,2021-03-14,"Sicily",19,38,13,128,162,155130,"1.04",8,"1.62",14,"1.04",103,"1.04",37,"0.97"
"2021-10",2021-03-08,2021-03-14,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-11",2021-03-15,2021-03-21,"Piedmont",1,45,8,33,111,51824,"2.14",7,"1.83",10,"0.77",77,"3.13",17,"1.62"
"2021-11",2021-03-15,2021-03-21,"Aosta Valley",2,46,7,4,19,6073,"3.13",0,"0",0,"0",16,"3.8",3,"1.65"
"2021-11",2021-03-15,2021-03-21,"Lombardy",3,45,9,130,364,171056,"2.13",38,"3.04",26,"0.95",253,"2.69",47,"1.27"
"2021-11",2021-03-15,2021-03-21,"AP Bolzano",21,46,11,5,7,7216,"0.97",3,"3.29",3,"2.01",1,"0.28",0,"0"
"2021-11",2021-03-15,2021-03-21,"AP Trento",22,46,11,6,14,6784,"2.06",0,"0",0,"0",12,"2.47",2,"1.13"
"2021-11",2021-03-15,2021-03-21,"Veneto",5,45,12,33,22,40749,"0.54",2,"0.61",3,"0.39",15,"0.69",2,"0.24"
"2021-11",2021-03-15,2021-03-21,"Friuli-Venezia Giulia",6,46,14,4,12,5302,"2.26",0,"0",1,"0.58",3,"1.35",8,"7.74"
"2021-11",2021-03-15,2021-03-21,"Liguria",7,44,9,15,43,19048,"2.26",19,"11.79",19,"4.99",5,"0.54",0,"0"
"2021-11",2021-03-15,2021-03-21,"Emilia Romagna",8,44,11,17,33,19810,"1.67",7,"3.64",4,"0.83",17,"1.88",5,"1.23"
"2021-11",2021-03-15,2021-03-21,"Tuscany",9,44,11,22,49,36861,"1.33",14,"7.07",8,"1.57",20,"1.04",7,"0.66"
"2021-11",2021-03-15,2021-03-21,"Umbria",10,43,12,6,2,5347,"0.37",1,"1.69",1,"0.66",0,"0",0,"0"
"2021-11",2021-03-15,2021-03-21,"Marche",11,44,14,15,13,18648,"0.7",1,"0.65",0,"0",11,"1.2",1,"0.27"
"2021-11",2021-03-15,2021-03-21,"Lazio",12,42,12,186,255,228049,"1.12",25,"2.65",24,"1.02",177,"1.26",29,"0.54"
"2021-11",2021-03-15,2021-03-21,"Abruzzo",13,42,13,32,50,35873,"1.39",9,"2.22",6,"0.71",27,"1.57",8,"1.3"
"2021-11",2021-03-15,2021-03-21,"Molise",14,42,15,8,0,6996,"0",0,"0",0,"0",0,"0",0,"0"
"2021-11",2021-03-15,2021-03-21,"Campania",15,41,14,14,30,16033,"1.87",4,"1.85",12,"2.89",14,"1.82",0,"0"
"2021-11",2021-03-15,2021-03-21,"Apulia",16,41,17,56,129,73664,"1.75",19,"5.46",20,"2.56",76,"1.67",14,"0.83"
"2021-11",2021-03-15,2021-03-21,"Basilicata",17,41,16,12,0,14461,"0",0,"0",0,"0",0,"0",0,"0"
"2021-11",2021-03-15,2021-03-21,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-11",2021-03-15,2021-03-21,"Sicily",19,38,13,116,189,137891,"1.37",14,"3.09",23,"1.84",106,"1.22",46,"1.35"
"2021-11",2021-03-15,2021-03-21,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-12",2021-03-22,2021-03-28,"Piedmont",1,45,8,40,114,60079,"1.9",4,"0.92",6,"0.43",87,"2.95",17,"1.37"
"2021-12",2021-03-22,2021-03-28,"Aosta Valley",2,46,7,3,19,4537,"4.19",0,"0",0,"0",12,"3.84",7,"5.08"
"2021-12",2021-03-22,2021-03-28,"Lombardy",3,45,9,130,317,169184,"1.87",28,"2.4",15,"0.59",216,"2.28",58,"1.57"
"2021-12",2021-03-22,2021-03-28,"AP Bolzano",21,46,11,5,6,7216,"0.83",3,"3.29",3,"2.01",0,"0",0,"0"
"2021-12",2021-03-22,2021-03-28,"AP Trento",22,46,11,5,10,6022,"1.66",2,"0",0,"0",8,"1.83",0,"0"
"2021-12",2021-03-22,2021-03-28,"Veneto",5,45,12,43,34,54381,"0.63",6,"1.57",4,"0.44",22,"0.74",2,"0.17"
"2021-12",2021-03-22,2021-03-28,"Friuli-Venezia Giulia",6,46,14,4,5,5202,"0.96",0,"0",0,"0",5,"2.25",0,"0"
"2021-12",2021-03-22,2021-03-28,"Liguria",7,44,9,13,31,16367,"1.89",10,"10.67",7,"2.92",13,"1.5",1,"0.23"
"2021-12",2021-03-22,2021-03-28,"Emilia Romagna",8,44,11,18,27,19335,"1.4",9,"3.57",3,"0.47",13,"1.73",2,"0.68"
"2021-12",2021-03-22,2021-03-28,"Tuscany",9,44,11,23,46,38779,"1.19",12,"5.1",7,"1.18",22,"1.14",5,"0.44"
"2021-12",2021-03-22,2021-03-28,"Umbria",10,43,12,4,2,3655,"0.55",0,"0",1,"0.69",1,"0.8",0,"0"
"2021-12",2021-03-22,2021-03-28,"Marche",11,44,14,17,9,21090,"0.43",0,"0",0,"0",9,"0.88",0,"0"
"2021-12",2021-03-22,2021-03-28,"Lazio",12,42,12,184,169,227647,"0.74",10,"1.13",15,"0.68",122,"0.86",22,"0.41"
"2021-12",2021-03-22,2021-03-28,"Abruzzo",13,42,13,30,41,33380,"1.23",9,"2.33",7,"0.9",20,"1.24",5,"0.88"
"2021-12",2021-03-22,2021-03-28,"Molise",14,42,15,8,0,6996,"0",0,"0",0,"0",0,"0",0,"0"
"2021-12",2021-03-22,2021-03-28,"Campania",15,41,14,12,10,14558,"0.69",1,"0.52",3,"0.81",6,"0.83",0,"0"
"2021-12",2021-03-22,2021-03-28,"Apulia",16,41,17,62,108,78834,"1.37",11,"2.59",17,"1.86",58,"1.23",22,"1.19"
"2021-12",2021-03-22,2021-03-28,"Basilicata",17,41,16,11,0,13418,"0",0,"0",0,"0",0,"0",0,"0"
"2021-12",2021-03-22,2021-03-28,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-12",2021-03-22,2021-03-28,"Sicily",19,38,13,127,146,152154,"0.96",10,"1.93",21,"1.52",80,"0.83",35,"0.94"
"2021-12",2021-03-22,2021-03-28,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-13",2021-03-29,2021-04-04,"Piedmont",1,45,8,39,115,53840,"2.14",4,"2.19",3,"0.76",78,"2.33",30,"2.05"
"2021-13",2021-03-29,2021-04-04,"Aosta Valley",2,46,7,2,1,3080,"0.32",0,"0",0,"0",1,"0.47",0,"0"
"2021-13",2021-03-29,2021-04-04,"Lombardy",3,45,9,115,250,149526,"1.67",13,"1.29",14,"0.64",177,"2.09",46,"1.4"
"2021-13",2021-03-29,2021-04-04,"AP Bolzano",21,46,11,4,6,6033,"0.99",4,"8.83",1,"1.26",1,"0.29",0,"0"
"2021-13",2021-03-29,2021-04-04,"AP Trento",22,46,11,4,8,4915,"1.63",0,"0",0,"0",8,"2.32",0,"0"
"2021-13",2021-03-29,2021-04-04,"Veneto",5,45,12,34,12,42362,"0.28",2,"0.59",0,"0",10,"0.44",0,"0"
"2021-13",2021-03-29,2021-04-04,"Friuli-Venezia Giulia",6,46,14,3,1,3697,"0.27",0,"0",0,"0",0,"0",1,"2.68"
"2021-13",2021-03-29,2021-04-04,"Liguria",7,44,9,13,21,16597,"1.27",2,"3.41",1,"0.58",15,"1.59",3,"0.62"
"2021-13",2021-03-29,2021-04-04,"Emilia Romagna",8,44,11,14,17,15708,"1.08",4,"2.43",5,"1.26",7,"1.03",1,"0.31"
"2021-13",2021-03-29,2021-04-04,"Tuscany",9,44,11,25,41,41929,"0.98",13,"5.6",11,"1.85",17,"0.78",0,"0"
"2021-13",2021-03-29,2021-04-04,"Umbria",10,43,12,3,1,2080,"0.48",0,"0",1,"0.7",0,"0",0,"0"
"2021-13",2021-03-29,2021-04-04,"Marche",11,44,14,14,7,17657,"0.4",0,"0",0,"0",7,"0.76",0,"0"
"2021-13",2021-03-29,2021-04-04,"Lazio",12,42,12,187,159,229010,"0.69",13,"1.44",16,"0.7",106,"0.74",24,"0.44"
"2021-13",2021-03-29,2021-04-04,"Abruzzo",13,42,13,33,37,36430,"1.02",8,"1.94",0,"0",22,"1.27",7,"1.16"
"2021-13",2021-03-29,2021-04-04,"Molise",14,42,15,7,0,6626,"0",0,"0",0,"0",0,"0",0,"0"
"2021-13",2021-03-29,2021-04-04,"Campania",15,41,14,12,3,14496,"0.21",0,"0",2,"0.7",1,"0.13",0,"0"
"2021-13",2021-03-29,2021-04-04,"Apulia",16,41,17,50,85,62072,"1.37",8,"2.18",11,"1.31",49,"1.35",17,"1.24"
"2021-13",2021-03-29,2021-04-04,"Basilicata",17,41,16,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-13",2021-03-29,2021-04-04,"Calabria",18,39,17,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-13",2021-03-29,2021-04-04,"Sicily",19,38,13,112,151,134420,"1.12",9,"2.2",16,"1.42",101,"1.18",25,"0.74"
"2021-13",2021-03-29,2021-04-04,"Sardinia",20,39,9,0,0,0,"0",0,"0",0,"0",0,"0",0,"0"
"2021-14",2021-04-05,2021-04-11,"Piedmont",1,45,8,54,139,70874,"1.96",8,"1.98",9,"1.12",92,"2.22",30,"1.72"
"2021-14",2021-04-05,2021-04-11,"Aosta Valley",2,46,7,3,13,4537,"2.87",0,"0",0,"0",9,"2.88",4,"2.9"
"2021-14",2021-04-05,2021-04-11,"Lombardy",3,45,9,172,282,221696,"1.27",20,"1.34",16,"0.49",202,"1.61",44,"0.91"
"2021-14",2021-04-05,2021-04-11,"AP Bolzano",21,46,11,5,3,6825,"0.44",2,"3.15",1,"0.72",0,"0",0,"0"
"2021-14",2021-04-05,2021-04-11,"AP Trento",22,46,11,6,6,7599,"0.79",0,"0",0,"0",5,"1.07",1,"0.59"
"2021-14",2021-04-05,2021-04-11,"Veneto",5,45,12,44,11,55611,"0.2",1,"0.26",0,"0",7,"0.23",3,"0.24"
"2021-14",2021-04-05,2021-04-11,"Friuli-Venezia Giulia",6,46,14,5,1,5670,"0.18",0,"0",0,"0",1,"0.77",0,"0"
"2021-14",2021-04-05,2021-04-11,"Liguria",7,44,9,20,27,25534,"1.06",9,"9.97",8,"3.11",10,"0.68",0,"0"
"2021-14",2021-04-05,2021-04-11,"Emilia Romagna",8,44,11,27,22,29357,"0.75",9,"2.61",6,"0.76",7,"0.56",0,"0"
"2021-14",2021-04-05,2021-04-11,"Tuscany",9,44,11,28,29,48262,"0.6",7,"2.66",6,"0.88",14,"0.56",2,"0.14"
"2021-14",2021-04-05,2021-04-11,"Umbria",10,43,12,7,0,6214,"0",0,"0",0,"0",0,"0",0,"0"
"2021-14",2021-04-05,2021-04-11,"Marche",11,44,14,15,3,18642,"0.16",0,"0",0,"0",3,"0.33",0,"0"
"2021-14",2021-04-05,2021-04-11,"Lazio",12,42,12,207,172,254542,"0.68",17,"1.67",13,"0.5",121,"0.76",21,"0.35"
