"data_bulletin","region_name","region_code","lat","long","cases","cumulative"
2022-11-08,"Sardegna",20,39.21531192,9.110616306,0,6
2022-11-08,"Sicilia",19,38.11569725,13.3623567,0,15
2022-11-08,"Toscana",9,43.76923077,11.25588885,0,47
2022-11-08,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-11-08,"PA Trento",22,46.06893511,11.12123097,0,4
2022-11-08,"Umbria",10,43.10675841,12.38824698,0,0
2022-11-08,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-11-08,"Veneto",5,45.43490485,12.33845213,0,65
2022-11-11,"Abruzzo",13,42.35122196,13.39843823,0,4
2022-11-11,"Basilicata",17,40.63947052,15.80514834,0,0
2022-11-11,"Calabria",18,38.90597598,16.59440194,0,0
2022-11-11,"Campania",15,40.83956555,14.25084984,0,47
2022-11-11,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-11-11,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-11-11,"Lazio",12,41.89277044,12.48366722,1,156
2022-11-11,"Liguria",7,44.41149315,8.9326992,0,26
2022-11-11,"Lombardia",3,45.46679409,9.190347404,0,380
2022-11-11,"Marche",11,43.61675973,13.5188753,0,7
2022-11-11,"Molise",14,41.55774754,14.65916051,0,0
2022-11-11,"Piemonte",1,45.0732745,7.680687483,0,33
2022-11-11,"Puglia",16,41.12559576,16.86736689,0,21
2022-11-11,"Sardegna",20,39.21531192,9.110616306,0,6
2022-11-11,"Sicilia",19,38.11569725,13.3623567,0,15
2022-11-11,"Toscana",9,43.76923077,11.25588885,0,47
2022-11-11,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-11-11,"PA Trento",22,46.06893511,11.12123097,0,4
2022-11-11,"Umbria",10,43.10675841,12.38824698,0,0
2022-11-11,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-11-11,"Veneto",5,45.43490485,12.33845213,0,65
2022-11-15,"Abruzzo",13,42.35122196,13.39843823,0,4
2022-11-15,"Basilicata",17,40.63947052,15.80514834,0,0
2022-11-15,"Calabria",18,38.90597598,16.59440194,0,0
2022-11-15,"Campania",15,40.83956555,14.25084984,0,47
2022-11-15,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-11-15,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-11-15,"Lazio",12,41.89277044,12.48366722,0,156
2022-11-15,"Liguria",7,44.41149315,8.9326992,0,26
2022-11-15,"Lombardia",3,45.46679409,9.190347404,0,380
2022-11-15,"Marche",11,43.61675973,13.5188753,0,7
2022-11-15,"Molise",14,41.55774754,14.65916051,0,0
2022-11-15,"Piemonte",1,45.0732745,7.680687483,0,33
2022-11-15,"Puglia",16,41.12559576,16.86736689,0,21
2022-11-15,"Sardegna",20,39.21531192,9.110616306,0,6
2022-11-15,"Sicilia",19,38.11569725,13.3623567,0,15
2022-11-15,"Toscana",9,43.76923077,11.25588885,0,47
2022-11-15,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-11-15,"PA Trento",22,46.06893511,11.12123097,0,4
2022-11-15,"Umbria",10,43.10675841,12.38824698,0,0
2022-11-15,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-11-15,"Veneto",5,45.43490485,12.33845213,0,65
2022-11-18,"Abruzzo",13,42.35122196,13.39843823,0,4
2022-11-18,"Basilicata",17,40.63947052,15.80514834,0,0
2022-11-18,"Calabria",18,38.90597598,16.59440194,0,0
2022-11-18,"Campania",15,40.83956555,14.25084984,0,47
2022-11-18,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-11-18,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-11-18,"Lazio",12,41.89277044,12.48366722,1,157
2022-11-18,"Liguria",7,44.41149315,8.9326992,0,26
2022-11-18,"Lombardia",3,45.46679409,9.190347404,1,381
2022-11-18,"Marche",11,43.61675973,13.5188753,0,7
2022-11-18,"Molise",14,41.55774754,14.65916051,0,0
2022-11-18,"Piemonte",1,45.0732745,7.680687483,0,33
2022-11-18,"Puglia",16,41.12559576,16.86736689,0,21
2022-11-18,"Sardegna",20,39.21531192,9.110616306,0,6
2022-11-18,"Sicilia",19,38.11569725,13.3623567,0,15
2022-11-18,"Toscana",9,43.76923077,11.25588885,0,47
2022-11-18,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-11-18,"PA Trento",22,46.06893511,11.12123097,0,4
2022-11-18,"Umbria",10,43.10675841,12.38824698,0,0
2022-11-18,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-11-18,"Veneto",5,45.43490485,12.33845213,0,65
2022-11-22,"Abruzzo",13,42.35122196,13.39843823,0,4
2022-11-22,"Basilicata",17,40.63947052,15.80514834,0,0
2022-11-22,"Calabria",18,38.90597598,16.59440194,0,0
2022-11-22,"Campania",15,40.83956555,14.25084984,0,47
2022-11-22,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-11-22,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-11-22,"Lazio",12,41.89277044,12.48366722,0,157
2022-11-22,"Liguria",7,44.41149315,8.9326992,0,26
2022-11-22,"Lombardia",3,45.46679409,9.190347404,0,381
2022-11-22,"Marche",11,43.61675973,13.5188753,0,7
2022-11-22,"Molise",14,41.55774754,14.65916051,0,0
2022-11-22,"Piemonte",1,45.0732745,7.680687483,0,33
2022-11-22,"Puglia",16,41.12559576,16.86736689,0,21
2022-11-22,"Sardegna",20,39.21531192,9.110616306,0,6
2022-11-22,"Sicilia",19,38.11569725,13.3623567,0,15
2022-11-22,"Toscana",9,43.76923077,11.25588885,0,47
2022-11-22,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-11-22,"PA Trento",22,46.06893511,11.12123097,0,4
2022-11-22,"Umbria",10,43.10675841,12.38824698,0,0
2022-11-22,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-11-22,"Veneto",5,45.43490485,12.33845213,0,65
2022-11-25,"Abruzzo",13,42.35122196,13.39843823,0,4
2022-11-25,"Basilicata",17,40.63947052,15.80514834,0,0
2022-11-25,"Calabria",18,38.90597598,16.59440194,0,0
2022-11-25,"Campania",15,40.83956555,14.25084984,0,47
2022-11-25,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-11-25,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-11-25,"Lazio",12,41.89277044,12.48366722,0,157
2022-11-25,"Liguria",7,44.41149315,8.9326992,0,26
2022-11-25,"Lombardia",3,45.46679409,9.190347404,0,381
2022-11-25,"Marche",11,43.61675973,13.5188753,0,7
2022-11-25,"Molise",14,41.55774754,14.65916051,0,0
2022-11-25,"Piemonte",1,45.0732745,7.680687483,1,34
2022-11-25,"Puglia",16,41.12559576,16.86736689,0,21
2022-11-25,"Sardegna",20,39.21531192,9.110616306,0,6
2022-11-25,"Sicilia",19,38.11569725,13.3623567,0,15
2022-11-25,"Toscana",9,43.76923077,11.25588885,0,47
2022-11-25,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-11-25,"PA Trento",22,46.06893511,11.12123097,0,4
2022-11-25,"Umbria",10,43.10675841,12.38824698,0,0
2022-11-25,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-11-25,"Veneto",5,45.43490485,12.33845213,0,65
2022-11-29,"Abruzzo",13,42.35122196,13.39843823,1,5
2022-11-29,"Basilicata",17,40.63947052,15.80514834,0,0
2022-11-29,"Calabria",18,38.90597598,16.59440194,0,0
2022-11-29,"Campania",15,40.83956555,14.25084984,0,47
2022-11-29,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-11-29,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-11-29,"Lazio",12,41.89277044,12.48366722,0,157
2022-11-29,"Liguria",7,44.41149315,8.9326992,0,26
2022-11-29,"Lombardia",3,45.46679409,9.190347404,0,381
2022-11-29,"Marche",11,43.61675973,13.5188753,0,7
2022-11-29,"Molise",14,41.55774754,14.65916051,0,0
2022-11-29,"Piemonte",1,45.0732745,7.680687483,0,34
2022-11-29,"Puglia",16,41.12559576,16.86736689,0,21
2022-11-29,"Sardegna",20,39.21531192,9.110616306,0,6
2022-11-29,"Sicilia",19,38.11569725,13.3623567,1,16
2022-11-29,"Toscana",9,43.76923077,11.25588885,0,47
2022-11-29,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-11-29,"PA Trento",22,46.06893511,11.12123097,0,4
2022-11-29,"Umbria",10,43.10675841,12.38824698,0,0
2022-11-29,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-11-29,"Veneto",5,45.43490485,12.33845213,0,65
2022-12-02,"Abruzzo",13,42.35122196,13.39843823,0,5
2022-12-02,"Basilicata",17,40.63947052,15.80514834,0,0
2022-12-02,"Calabria",18,38.90597598,16.59440194,0,0
2022-12-02,"Campania",15,40.83956555,14.25084984,0,47
2022-12-02,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-12-02,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-12-02,"Lazio",12,41.89277044,12.48366722,0,157
2022-12-02,"Liguria",7,44.41149315,8.9326992,0,26
2022-12-02,"Lombardia",3,45.46679409,9.190347404,1,382
2022-12-02,"Marche",11,43.61675973,13.5188753,0,7
2022-12-02,"Molise",14,41.55774754,14.65916051,0,0
2022-12-02,"Piemonte",1,45.0732745,7.680687483,0,34
2022-12-02,"Puglia",16,41.12559576,16.86736689,0,21
2022-12-02,"Sardegna",20,39.21531192,9.110616306,0,6
2022-12-02,"Sicilia",19,38.11569725,13.3623567,0,16
2022-12-02,"Toscana",9,43.76923077,11.25588885,0,47
2022-12-02,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-12-02,"PA Trento",22,46.06893511,11.12123097,0,4
2022-12-02,"Umbria",10,43.10675841,12.38824698,0,0
2022-12-02,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-12-02,"Veneto",5,45.43490485,12.33845213,0,65
2022-12-06,"Abruzzo",13,42.35122196,13.39843823,0,5
2022-12-06,"Basilicata",17,40.63947052,15.80514834,0,0
2022-12-06,"Calabria",18,38.90597598,16.59440194,0,0
2022-12-06,"Campania",15,40.83956555,14.25084984,0,47
2022-12-06,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-12-06,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-12-06,"Lazio",12,41.89277044,12.48366722,0,157
2022-12-06,"Liguria",7,44.41149315,8.9326992,0,26
2022-12-06,"Lombardia",3,45.46679409,9.190347404,2,384
2022-12-06,"Marche",11,43.61675973,13.5188753,0,7
2022-12-06,"Molise",14,41.55774754,14.65916051,0,0
2022-12-06,"Piemonte",1,45.0732745,7.680687483,0,34
2022-12-06,"Puglia",16,41.12559576,16.86736689,0,21
2022-12-06,"Sardegna",20,39.21531192,9.110616306,0,6
2022-12-06,"Sicilia",19,38.11569725,13.3623567,0,16
2022-12-06,"Toscana",9,43.76923077,11.25588885,0,47
2022-12-06,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-12-06,"PA Trento",22,46.06893511,11.12123097,0,4
2022-12-06,"Umbria",10,43.10675841,12.38824698,0,0
2022-12-06,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-12-06,"Veneto",5,45.43490485,12.33845213,0,65
2022-12-09,"Abruzzo",13,42.35122196,13.39843823,0,5
2022-12-09,"Basilicata",17,40.63947052,15.80514834,0,0
2022-12-09,"Calabria",18,38.90597598,16.59440194,0,0
2022-12-09,"Campania",15,40.83956555,14.25084984,0,47
2022-12-09,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-12-09,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-12-09,"Lazio",12,41.89277044,12.48366722,0,157
2022-12-09,"Liguria",7,44.41149315,8.9326992,0,26
2022-12-09,"Lombardia",3,45.46679409,9.190347404,4,388
2022-12-09,"Marche",11,43.61675973,13.5188753,0,7
2022-12-09,"Molise",14,41.55774754,14.65916051,0,0
2022-12-09,"Piemonte",1,45.0732745,7.680687483,0,34
2022-12-09,"Puglia",16,41.12559576,16.86736689,0,21
2022-12-09,"Sardegna",20,39.21531192,9.110616306,0,6
2022-12-09,"Sicilia",19,38.11569725,13.3623567,0,16
2022-12-09,"Toscana",9,43.76923077,11.25588885,0,47
2022-12-09,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-12-09,"PA Trento",22,46.06893511,11.12123097,0,4
2022-12-09,"Umbria",10,43.10675841,12.38824698,0,0
2022-12-09,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-12-09,"Veneto",5,45.43490485,12.33845213,0,65
2022-12-13,"Abruzzo",13,42.35122196,13.39843823,0,5
2022-12-13,"Basilicata",17,40.63947052,15.80514834,0,0
2022-12-13,"Calabria",18,38.90597598,16.59440194,0,0
2022-12-13,"Campania",15,40.83956555,14.25084984,0,47
2022-12-13,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-12-13,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-12-13,"Lazio",12,41.89277044,12.48366722,0,157
2022-12-13,"Liguria",7,44.41149315,8.9326992,0,26
2022-12-13,"Lombardia",3,45.46679409,9.190347404,0,388
2022-12-13,"Marche",11,43.61675973,13.5188753,0,7
2022-12-13,"Molise",14,41.55774754,14.65916051,0,0
2022-12-13,"Piemonte",1,45.0732745,7.680687483,0,34
2022-12-13,"Puglia",16,41.12559576,16.86736689,0,21
2022-12-13,"Sardegna",20,39.21531192,9.110616306,0,6
2022-12-13,"Sicilia",19,38.11569725,13.3623567,0,16
2022-12-13,"Toscana",9,43.76923077,11.25588885,0,47
2022-12-13,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-12-13,"PA Trento",22,46.06893511,11.12123097,0,4
2022-12-13,"Umbria",10,43.10675841,12.38824698,0,0
2022-12-13,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-12-13,"Veneto",5,45.43490485,12.33845213,0,65
2022-12-16,"Abruzzo",13,42.35122196,13.39843823,0,5
2022-12-16,"Basilicata",17,40.63947052,15.80514834,0,0
2022-12-16,"Calabria",18,38.90597598,16.59440194,0,0
2022-12-16,"Campania",15,40.83956555,14.25084984,0,47
2022-12-16,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-12-16,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-12-16,"Lazio",12,41.89277044,12.48366722,3,160
2022-12-16,"Liguria",7,44.41149315,8.9326992,0,26
2022-12-16,"Lombardia",3,45.46679409,9.190347404,2,390
2022-12-16,"Marche",11,43.61675973,13.5188753,0,7
2022-12-16,"Molise",14,41.55774754,14.65916051,0,0
2022-12-16,"Piemonte",1,45.0732745,7.680687483,0,34
2022-12-16,"Puglia",16,41.12559576,16.86736689,0,21
2022-12-16,"Sardegna",20,39.21531192,9.110616306,0,6
2022-12-16,"Sicilia",19,38.11569725,13.3623567,0,16
2022-12-16,"Toscana",9,43.76923077,11.25588885,0,47
2022-12-16,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-12-16,"PA Trento",22,46.06893511,11.12123097,0,4
2022-12-16,"Umbria",10,43.10675841,12.38824698,0,0
2022-12-16,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-12-16,"Veneto",5,45.43490485,12.33845213,0,65
2022-12-20,"Abruzzo",13,42.35122196,13.39843823,0,5
2022-12-20,"Basilicata",17,40.63947052,15.80514834,0,0
2022-12-20,"Calabria",18,38.90597598,16.59440194,0,0
2022-12-20,"Campania",15,40.83956555,14.25084984,0,47
2022-12-20,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-12-20,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-12-20,"Lazio",12,41.89277044,12.48366722,1,161
2022-12-20,"Liguria",7,44.41149315,8.9326992,0,26
2022-12-20,"Lombardia",3,45.46679409,9.190347404,3,393
2022-12-20,"Marche",11,43.61675973,13.5188753,0,7
2022-12-20,"Molise",14,41.55774754,14.65916051,0,0
2022-12-20,"Piemonte",1,45.0732745,7.680687483,0,34
2022-12-20,"Puglia",16,41.12559576,16.86736689,0,21
2022-12-20,"Sardegna",20,39.21531192,9.110616306,0,6
2022-12-20,"Sicilia",19,38.11569725,13.3623567,0,16
2022-12-20,"Toscana",9,43.76923077,11.25588885,0,47
2022-12-20,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-12-20,"PA Trento",22,46.06893511,11.12123097,0,4
2022-12-20,"Umbria",10,43.10675841,12.38824698,0,0
2022-12-20,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-12-20,"Veneto",5,45.43490485,12.33845213,0,65
2022-12-23,"Abruzzo",13,42.35122196,13.39843823,0,5
2022-12-23,"Basilicata",17,40.63947052,15.80514834,0,0
2022-12-23,"Calabria",18,38.90597598,16.59440194,0,0
2022-12-23,"Campania",15,40.83956555,14.25084984,0,47
2022-12-23,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-12-23,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-12-23,"Lazio",12,41.89277044,12.48366722,1,162
2022-12-23,"Liguria",7,44.41149315,8.9326992,0,26
2022-12-23,"Lombardia",3,45.46679409,9.190347404,1,394
2022-12-23,"Marche",11,43.61675973,13.5188753,0,7
2022-12-23,"Molise",14,41.55774754,14.65916051,0,0
2022-12-23,"Piemonte",1,45.0732745,7.680687483,0,34
2022-12-23,"Puglia",16,41.12559576,16.86736689,0,21
2022-12-23,"Sardegna",20,39.21531192,9.110616306,0,6
2022-12-23,"Sicilia",19,38.11569725,13.3623567,0,16
2022-12-23,"Toscana",9,43.76923077,11.25588885,0,47
2022-12-23,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-12-23,"PA Trento",22,46.06893511,11.12123097,0,4
2022-12-23,"Umbria",10,43.10675841,12.38824698,0,0
2022-12-23,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-12-23,"Veneto",5,45.43490485,12.33845213,0,65
2022-12-27,"Abruzzo",13,42.35122196,13.39843823,0,5
2022-12-27,"Basilicata",17,40.63947052,15.80514834,0,0
2022-12-27,"Calabria",18,38.90597598,16.59440194,0,0
2022-12-27,"Campania",15,40.83956555,14.25084984,0,47
2022-12-27,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-12-27,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-12-27,"Lazio",12,41.89277044,12.48366722,0,162
2022-12-27,"Liguria",7,44.41149315,8.9326992,0,26
2022-12-27,"Lombardia",3,45.46679409,9.190347404,8,402
2022-12-27,"Marche",11,43.61675973,13.5188753,0,7
2022-12-27,"Molise",14,41.55774754,14.65916051,0,0
2022-12-27,"Piemonte",1,45.0732745,7.680687483,0,34
2022-12-27,"Puglia",16,41.12559576,16.86736689,0,21
2022-12-27,"Sardegna",20,39.21531192,9.110616306,0,6
2022-12-27,"Sicilia",19,38.11569725,13.3623567,0,16
2022-12-27,"Toscana",9,43.76923077,11.25588885,0,47
2022-12-27,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-12-27,"PA Trento",22,46.06893511,11.12123097,0,4
2022-12-27,"Umbria",10,43.10675841,12.38824698,0,0
2022-12-27,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-12-27,"Veneto",5,45.43490485,12.33845213,0,65
2022-12-30,"Abruzzo",13,42.35122196,13.39843823,0,5
2022-12-30,"Basilicata",17,40.63947052,15.80514834,0,0
2022-12-30,"Calabria",18,38.90597598,16.59440194,0,0
2022-12-30,"Campania",15,40.83956555,14.25084984,0,47
2022-12-30,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2022-12-30,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2022-12-30,"Lazio",12,41.89277044,12.48366722,0,162
2022-12-30,"Liguria",7,44.41149315,8.9326992,0,26
2022-12-30,"Lombardia",3,45.46679409,9.190347404,0,402
2022-12-30,"Marche",11,43.61675973,13.5188753,0,7
2022-12-30,"Molise",14,41.55774754,14.65916051,0,0
2022-12-30,"Piemonte",1,45.0732745,7.680687483,0,34
2022-12-30,"Puglia",16,41.12559576,16.86736689,0,21
2022-12-30,"Sardegna",20,39.21531192,9.110616306,0,6
2022-12-30,"Sicilia",19,38.11569725,13.3623567,0,16
2022-12-30,"Toscana",9,43.76923077,11.25588885,0,47
2022-12-30,"PA Bolzano",21,46.49933453,11.35662422,0,1
2022-12-30,"PA Trento",22,46.06893511,11.12123097,0,4
2022-12-30,"Umbria",10,43.10675841,12.38824698,0,0
2022-12-30,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2022-12-30,"Veneto",5,45.43490485,12.33845213,0,65
2023-01-03,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-01-03,"Basilicata",17,40.63947052,15.80514834,0,0
2023-01-03,"Calabria",18,38.90597598,16.59440194,0,0
2023-01-03,"Campania",15,40.83956555,14.25084984,0,47
2023-01-03,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-01-03,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-01-03,"Lazio",12,41.89277044,12.48366722,0,162
2023-01-03,"Liguria",7,44.41149315,8.9326992,0,26
2023-01-03,"Lombardia",3,45.46679409,9.190347404,5,407
2023-01-03,"Marche",11,43.61675973,13.5188753,0,7
2023-01-03,"Molise",14,41.55774754,14.65916051,0,0
2023-01-03,"Piemonte",1,45.0732745,7.680687483,0,34
2023-01-03,"Puglia",16,41.12559576,16.86736689,0,21
2023-01-03,"Sardegna",20,39.21531192,9.110616306,0,6
2023-01-03,"Sicilia",19,38.11569725,13.3623567,0,16
2023-01-03,"Toscana",9,43.76923077,11.25588885,0,47
2023-01-03,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-01-03,"PA Trento",22,46.06893511,11.12123097,0,4
2023-01-03,"Umbria",10,43.10675841,12.38824698,0,0
2023-01-03,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-01-03,"Veneto",5,45.43490485,12.33845213,0,65
2023-01-06,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-01-06,"Basilicata",17,40.63947052,15.80514834,0,0
2023-01-06,"Calabria",18,38.90597598,16.59440194,0,0
2023-01-06,"Campania",15,40.83956555,14.25084984,0,47
2023-01-06,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-01-06,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-01-06,"Lazio",12,41.89277044,12.48366722,0,162
2023-01-06,"Liguria",7,44.41149315,8.9326992,0,26
2023-01-06,"Lombardia",3,45.46679409,9.190347404,0,407
2023-01-06,"Marche",11,43.61675973,13.5188753,0,7
2023-01-06,"Molise",14,41.55774754,14.65916051,0,0
2023-01-06,"Piemonte",1,45.0732745,7.680687483,0,34
2023-01-06,"Puglia",16,41.12559576,16.86736689,0,21
2023-01-06,"Sardegna",20,39.21531192,9.110616306,0,6
2023-01-06,"Sicilia",19,38.11569725,13.3623567,0,16
2023-01-06,"Toscana",9,43.76923077,11.25588885,0,47
2023-01-06,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-01-06,"PA Trento",22,46.06893511,11.12123097,0,4
2023-01-06,"Umbria",10,43.10675841,12.38824698,0,0
2023-01-06,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-01-06,"Veneto",5,45.43490485,12.33845213,0,65
2023-01-10,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-01-10,"Basilicata",17,40.63947052,15.80514834,0,0
2023-01-10,"Calabria",18,38.90597598,16.59440194,0,0
2023-01-10,"Campania",15,40.83956555,14.25084984,0,47
2023-01-10,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-01-10,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-01-10,"Lazio",12,41.89277044,12.48366722,0,162
2023-01-10,"Liguria",7,44.41149315,8.9326992,0,26
2023-01-10,"Lombardia",3,45.46679409,9.190347404,0,407
2023-01-10,"Marche",11,43.61675973,13.5188753,0,7
2023-01-10,"Molise",14,41.55774754,14.65916051,0,0
2023-01-10,"Piemonte",1,45.0732745,7.680687483,0,34
2023-01-10,"Puglia",16,41.12559576,16.86736689,0,21
2023-01-10,"Sardegna",20,39.21531192,9.110616306,0,6
2023-01-10,"Sicilia",19,38.11569725,13.3623567,0,16
2023-01-10,"Toscana",9,43.76923077,11.25588885,0,47
2023-01-10,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-01-10,"PA Trento",22,46.06893511,11.12123097,0,4
2023-01-10,"Umbria",10,43.10675841,12.38824698,0,0
2023-01-10,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-01-10,"Veneto",5,45.43490485,12.33845213,0,65
2023-01-13,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-01-13,"Basilicata",17,40.63947052,15.80514834,0,0
2023-01-13,"Calabria",18,38.90597598,16.59440194,0,0
2023-01-13,"Campania",15,40.83956555,14.25084984,0,47
2023-01-13,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-01-13,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-01-13,"Lazio",12,41.89277044,12.48366722,0,162
2023-01-13,"Liguria",7,44.41149315,8.9326992,0,26
2023-01-13,"Lombardia",3,45.46679409,9.190347404,1,408
2023-01-13,"Marche",11,43.61675973,13.5188753,0,7
2023-01-13,"Molise",14,41.55774754,14.65916051,0,0
2023-01-13,"Piemonte",1,45.0732745,7.680687483,0,34
2023-01-13,"Puglia",16,41.12559576,16.86736689,0,21
2023-01-13,"Sardegna",20,39.21531192,9.110616306,0,6
2023-01-13,"Sicilia",19,38.11569725,13.3623567,0,16
2023-01-13,"Toscana",9,43.76923077,11.25588885,0,47
2023-01-13,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-01-13,"PA Trento",22,46.06893511,11.12123097,0,4
2023-01-13,"Umbria",10,43.10675841,12.38824698,0,0
2023-01-13,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-01-13,"Veneto",5,45.43490485,12.33845213,0,65
2023-01-17,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-01-17,"Basilicata",17,40.63947052,15.80514834,0,0
2023-01-17,"Calabria",18,38.90597598,16.59440194,0,0
2023-01-17,"Campania",15,40.83956555,14.25084984,0,47
2023-01-17,"Emilia-Romagna",8,44.49436681,11.3417208,0,89
2023-01-17,"Friuli-Venezia Giulia",6,45.6494354,13.76813649,0,14
2023-01-17,"Lazio",12,41.89277044,12.48366722,4,166
2023-01-17,"Liguria",7,44.41149315,8.9326992,0,26
2023-01-17,"Lombardia",3,45.46679409,9.190347404,2,410
2023-01-17,"Marche",11,43.61675973,13.5188753,0,7
2023-01-17,"Molise",14,41.55774754,14.65916051,0,0
2023-01-17,"Piemonte",1,45.0732745,7.680687483,0,34
2023-01-17,"Puglia",16,41.12559576,16.86736689,0,21
2023-01-17,"Sardegna",20,39.21531192,9.110616306,0,6
2023-01-17,"Sicilia",19,38.11569725,13.3623567,0,16
2023-01-17,"Toscana",9,43.76923077,11.25588885,0,47
2023-01-17,"PA Bolzano",21,46.49933453,11.35662422,0,1
2023-01-17,"PA Trento",22,46.06893511,11.12123097,0,4
2023-01-17,"Umbria",10,43.10675841,12.38824698,0,0
2023-01-17,"Valle d'Aosta",2,45.73750286,7.320149366,0,0
2023-01-17,"Veneto",5,45.43490485,12.33845213,1,66
2023-01-20,"Abruzzo",13,42.35122196,13.39843823,0,5
2023-01-20,"Basilicata",17,40.63947052,15.80514834,0,0
2023-01-20,"Calabria",18,38.90597598,16.59440194,0,0
2023-01-20,"Campania",15,40.83956555,14.25084984,0,47
