"data","codice_regione","denominazione_regione","codice_provincia","denominazione_provincia","sigla_provincia","lat","long","eta","nuovi_casi","casi_totali","tipo_infezione"
2018-11-14,8,"Emilia-Romagna",40,"Forlì-Cesena","FC","4.422.268.559","1.204.068.608",">=75",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",98,"Lodi","LO","4.531.440.693","9.503.720.769",NA,0,1,"donatore_sangue"
2018-11-14,3,"Lombardia",98,"Lodi","LO","4.531.440.693","9.503.720.769","<=14",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",98,"Lodi","LO","4.531.440.693","9.503.720.769","15-44",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",98,"Lodi","LO","4.531.440.693","9.503.720.769","45-64",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",98,"Lodi","LO","4.531.440.693","9.503.720.769","65-74",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",98,"Lodi","LO","4.531.440.693","9.503.720.769",">=75",0,1,"neuroinvasiva"
2018-11-14,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363",NA,0,2,"donatore_sangue"
2018-11-14,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","<=14",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","15-44",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","45-64",0,1,"neuroinvasiva"
2018-11-14,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363","65-74",0,1,"neuroinvasiva"
2018-11-14,3,"Lombardia",20,"Mantova","MN","4.515.726.772","1.079.277.363",">=75",0,2,"neuroinvasiva"
2018-11-14,3,"Lombardia",15,"Milano","MI","4.546.679.409","9.190.347.404",NA,0,5,"donatore_sangue"
2018-11-14,3,"Lombardia",15,"Milano","MI","4.546.679.409","9.190.347.404","<=14",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",15,"Milano","MI","4.546.679.409","9.190.347.404","15-44",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",15,"Milano","MI","4.546.679.409","9.190.347.404","45-64",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",15,"Milano","MI","4.546.679.409","9.190.347.404","65-74",0,2,"neuroinvasiva"
2018-11-14,3,"Lombardia",15,"Milano","MI","4.546.679.409","9.190.347.404",">=75",0,4,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",NA,0,7,"donatore_sangue"
2018-11-14,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",NA,0,34,"febbre"
2018-11-14,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,1,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",0,5,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","65-74",0,3,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",">=75",0,15,"neuroinvasiva"
2018-11-14,1,"Piemonte",3,"Novara","NO","4.544.588.506","8.621.915.884",NA,0,3,"donatore_sangue"
2018-11-14,1,"Piemonte",3,"Novara","NO","4.544.588.506","8.621.915.884","<=14",0,0,"neuroinvasiva"
2018-11-14,1,"Piemonte",3,"Novara","NO","4.544.588.506","8.621.915.884","15-44",0,0,"neuroinvasiva"
2018-11-14,1,"Piemonte",3,"Novara","NO","4.544.588.506","8.621.915.884","45-64",0,2,"neuroinvasiva"
2018-11-14,1,"Piemonte",3,"Novara","NO","4.544.588.506","8.621.915.884","65-74",0,0,"neuroinvasiva"
2018-11-14,1,"Piemonte",3,"Novara","NO","4.544.588.506","8.621.915.884",">=75",0,0,"neuroinvasiva"
2018-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151",NA,0,1,"donatore_sangue"
2018-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","<=14",0,0,"neuroinvasiva"
2018-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","15-44",0,0,"neuroinvasiva"
2018-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","45-64",0,0,"neuroinvasiva"
2018-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151","65-74",0,1,"neuroinvasiva"
2018-11-14,20,"Sardegna",95,"Oristano","OR","3.990.381.075","8.591.183.151",">=75",0,2,"neuroinvasiva"
2018-11-14,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,4,"donatore_sangue"
2018-11-14,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,80,"febbre"
2018-11-14,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","<=14",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","15-44",0,2,"neuroinvasiva"
2018-11-14,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","45-64",0,3,"neuroinvasiva"
2018-11-14,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","65-74",0,1,"neuroinvasiva"
2018-11-14,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",">=75",0,6,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,0,2,"donatore_sangue"
2018-11-14,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,0,1,"febbre"
2018-11-14,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985","<=14",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985","15-44",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985","45-64",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985","65-74",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",">=75",0,1,"neuroinvasiva"
2018-11-14,3,"Lombardia",18,"Pavia","PV","4.518.509.264","9.160.157.191",NA,0,6,"febbre"
2018-11-14,3,"Lombardia",18,"Pavia","PV","4.518.509.264","9.160.157.191","<=14",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",18,"Pavia","PV","4.518.509.264","9.160.157.191","15-44",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",18,"Pavia","PV","4.518.509.264","9.160.157.191","45-64",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",18,"Pavia","PV","4.518.509.264","9.160.157.191","65-74",0,0,"neuroinvasiva"
2018-11-14,3,"Lombardia",18,"Pavia","PV","4.518.509.264","9.160.157.191",">=75",0,1,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",33,"Piacenza","PC","4.505.193.462","9.692.632.596",NA,0,2,"febbre"
2018-11-14,8,"Emilia-Romagna",33,"Piacenza","PC","4.505.193.462","9.692.632.596","<=14",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",33,"Piacenza","PC","4.505.193.462","9.692.632.596","15-44",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",33,"Piacenza","PC","4.505.193.462","9.692.632.596","45-64",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",33,"Piacenza","PC","4.505.193.462","9.692.632.596","65-74",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",33,"Piacenza","PC","4.505.193.462","9.692.632.596",">=75",0,2,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",NA,0,2,"donatore_sangue"
2018-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",NA,0,10,"febbre"
2018-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","<=14",0,0,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","15-44",0,0,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","45-64",0,2,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909","65-74",0,2,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",93,"Pordenone","PN","4.595.443.546","1.266.002.909",">=75",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",39,"Ravenna","RA","4.441.722.493","1.219.913.936",NA,0,3,"donatore_sangue"
2018-11-14,8,"Emilia-Romagna",39,"Ravenna","RA","4.441.722.493","1.219.913.936",NA,0,4,"febbre"
2018-11-14,8,"Emilia-Romagna",39,"Ravenna","RA","4.441.722.493","1.219.913.936","<=14",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",39,"Ravenna","RA","4.441.722.493","1.219.913.936","15-44",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",39,"Ravenna","RA","4.441.722.493","1.219.913.936","45-64",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",39,"Ravenna","RA","4.441.722.493","1.219.913.936","65-74",0,3,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",39,"Ravenna","RA","4.441.722.493","1.219.913.936",">=75",0,10,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE","4.469.735.289","1.063.007.973",NA,0,1,"donatore_sangue"
2018-11-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE","4.469.735.289","1.063.007.973",NA,0,4,"febbre"
2018-11-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE","4.469.735.289","1.063.007.973","<=14",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE","4.469.735.289","1.063.007.973","15-44",0,1,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE","4.469.735.289","1.063.007.973","45-64",0,0,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE","4.469.735.289","1.063.007.973","65-74",0,2,"neuroinvasiva"
2018-11-14,8,"Emilia-Romagna",35,"Reggio nell'Emilia","RE","4.469.735.289","1.063.007.973",">=75",0,2,"neuroinvasiva"
2018-11-14,5,"Veneto",29,"Rovigo","RO","4.507.107.289","1.179.007",NA,0,24,"febbre"
2018-11-14,5,"Veneto",29,"Rovigo","RO","4.507.107.289","1.179.007","<=14",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",29,"Rovigo","RO","4.507.107.289","1.179.007","15-44",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",29,"Rovigo","RO","4.507.107.289","1.179.007","45-64",0,4,"neuroinvasiva"
2018-11-14,5,"Veneto",29,"Rovigo","RO","4.507.107.289","1.179.007","65-74",0,7,"neuroinvasiva"
2018-11-14,5,"Veneto",29,"Rovigo","RO","4.507.107.289","1.179.007",">=75",0,4,"neuroinvasiva"
2018-11-14,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",NA,0,2,"donatore_sangue"
2018-11-14,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",NA,0,1,"febbre"
2018-11-14,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","<=14",0,0,"neuroinvasiva"
2018-11-14,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","15-44",0,0,"neuroinvasiva"
2018-11-14,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","45-64",0,2,"neuroinvasiva"
2018-11-14,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","65-74",0,1,"neuroinvasiva"
2018-11-14,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",">=75",0,10,"neuroinvasiva"
2018-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,8,"febbre"
2018-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","<=14",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","15-44",0,1,"neuroinvasiva"
2018-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","45-64",0,1,"neuroinvasiva"
2018-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363","65-74",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",">=75",0,1,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383",NA,0,1,"donatore_sangue"
2018-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","<=14",0,0,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","15-44",0,0,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","45-64",0,1,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383","65-74",0,1,"neuroinvasiva"
2018-11-14,6,"Friuli Venezia Giulia",30,"Udine","UD","4.606.255.516","132.348.383",">=75",0,3,"neuroinvasiva"
2018-11-14,3,"Lombardia",12,"Varese","VA","4.581.701.677","8.822.868.344",NA,0,1,"donatore_sangue"
2018-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,1,"donatore_sangue"
2018-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,29,"febbre"
2018-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","<=14",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","15-44",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","45-64",0,4,"neuroinvasiva"
2018-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213","65-74",0,3,"neuroinvasiva"
2018-11-14,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",">=75",0,9,"neuroinvasiva"
2018-11-14,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312",NA,0,2,"donatore_sangue"
2018-11-14,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312",NA,0,2,"febbre"
2018-11-14,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","<=14",0,0,"neuroinvasiva"
2018-11-14,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","15-44",0,0,"neuroinvasiva"
2018-11-14,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","45-64",0,2,"neuroinvasiva"
2018-11-14,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312","65-74",0,0,"neuroinvasiva"
2018-11-14,1,"Piemonte",2,"Vercelli","VC","4.532.398.135","8.423.234.312",">=75",0,1,"neuroinvasiva"
2018-11-14,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685",NA,0,6,"donatore_sangue"
2018-11-14,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685",NA,0,39,"febbre"
2018-11-14,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","<=14",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","15-44",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","45-64",0,3,"neuroinvasiva"
2018-11-14,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685","65-74",0,2,"neuroinvasiva"
2018-11-14,5,"Veneto",23,"Verona","VR","4.543.839.046","1.099.352.685",">=75",0,8,"neuroinvasiva"
2018-11-14,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,3,"donatore_sangue"
2018-11-14,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,10,"febbre"
2018-11-14,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","<=14",0,0,"neuroinvasiva"
2018-11-14,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","15-44",0,1,"neuroinvasiva"
2018-11-14,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","45-64",0,1,"neuroinvasiva"
2018-11-14,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","65-74",0,1,"neuroinvasiva"
2018-11-14,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",">=75",0,1,"neuroinvasiva"
2019-07-31,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,1,1,"neuroinvasiva"
2019-08-07,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,0,1,"neuroinvasiva"
2019-08-21,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,1,1,"donatore_sangue"
2019-08-21,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2019-08-21,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,0,"neuroinvasiva"
2019-08-21,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",2,2,"neuroinvasiva"
2019-08-21,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","65-74",0,0,"neuroinvasiva"
2019-08-21,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",">=75",1,1,"neuroinvasiva"
2019-08-21,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,3,3,"febbre"
2019-08-21,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","<=14",0,0,"neuroinvasiva"
2019-08-21,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","15-44",0,0,"neuroinvasiva"
2019-08-21,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","45-64",0,0,"neuroinvasiva"
2019-08-21,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","65-74",0,0,"neuroinvasiva"
2019-08-21,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",">=75",1,1,"neuroinvasiva"
2019-08-21,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","<=14",0,0,"neuroinvasiva"
2019-08-21,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","15-44",0,0,"neuroinvasiva"
2019-08-21,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","45-64",0,0,"neuroinvasiva"
2019-08-21,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","65-74",1,1,"neuroinvasiva"
2019-08-21,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",">=75",0,0,"neuroinvasiva"
2019-08-21,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,2,2,"febbre"
2019-08-21,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,1,1,"febbre"
2019-08-21,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,1,1,"febbre"
2019-08-21,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","<=14",0,0,"neuroinvasiva"
2019-08-21,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","15-44",0,0,"neuroinvasiva"
2019-08-21,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","45-64",0,0,"neuroinvasiva"
2019-08-21,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","65-74",0,0,"neuroinvasiva"
2019-08-21,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",">=75",1,1,"neuroinvasiva"
2019-08-28,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,0,1,"donatore_sangue"
2019-08-28,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2019-08-28,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,0,"neuroinvasiva"
2019-08-28,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",0,2,"neuroinvasiva"
2019-08-28,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","65-74",0,0,"neuroinvasiva"
2019-08-28,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",">=75",0,1,"neuroinvasiva"
2019-08-28,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,3,"febbre"
2019-08-28,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","<=14",0,0,"neuroinvasiva"
2019-08-28,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","15-44",0,0,"neuroinvasiva"
2019-08-28,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","45-64",0,0,"neuroinvasiva"
2019-08-28,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","65-74",0,0,"neuroinvasiva"
2019-08-28,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",">=75",0,1,"neuroinvasiva"
2019-08-28,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,1,1,"donatore_sangue"
2019-08-28,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","<=14",0,0,"neuroinvasiva"
2019-08-28,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","15-44",0,0,"neuroinvasiva"
2019-08-28,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","45-64",0,0,"neuroinvasiva"
2019-08-28,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","65-74",0,1,"neuroinvasiva"
2019-08-28,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",">=75",0,0,"neuroinvasiva"
2019-08-28,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,2,"febbre"
2019-08-28,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,1,"febbre"
2019-08-28,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,1,"febbre"
2019-08-28,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","<=14",0,0,"neuroinvasiva"
2019-08-28,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","15-44",0,0,"neuroinvasiva"
2019-08-28,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","45-64",0,0,"neuroinvasiva"
2019-08-28,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","65-74",0,0,"neuroinvasiva"
2019-08-28,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",">=75",0,1,"neuroinvasiva"
2019-09-04,1,"Piemonte",5,"Asti","AT","4.489.912.921","8.204.142.547",NA,1,1,"donatore_sangue"
2019-09-04,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,0,1,"donatore_sangue"
2019-09-04,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2019-09-04,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,0,"neuroinvasiva"
2019-09-04,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",0,2,"neuroinvasiva"
2019-09-04,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","65-74",0,0,"neuroinvasiva"
2019-09-04,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",">=75",0,1,"neuroinvasiva"
2019-09-04,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",NA,0,3,"febbre"
2019-09-04,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","<=14",0,0,"neuroinvasiva"
2019-09-04,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","15-44",1,1,"neuroinvasiva"
2019-09-04,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","45-64",0,0,"neuroinvasiva"
2019-09-04,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718","65-74",0,0,"neuroinvasiva"
2019-09-04,5,"Veneto",28,"Padova","PD","4.540.692.987","1.187.608.718",">=75",0,1,"neuroinvasiva"
2019-09-04,8,"Emilia-Romagna",34,"Parma","PR","4.480.107.394","1.032.834.985",NA,0,1,"donatore_sangue"
2019-09-04,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","<=14",0,0,"neuroinvasiva"
2019-09-04,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","15-44",0,0,"neuroinvasiva"
2019-09-04,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","45-64",0,0,"neuroinvasiva"
2019-09-04,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483","65-74",0,1,"neuroinvasiva"
2019-09-04,1,"Piemonte",1,"Torino","TO","450.732.745","7.680.687.483",">=75",1,1,"neuroinvasiva"
2019-09-04,5,"Veneto",26,"Treviso","TV","4.566.754.571","1.224.507.363",NA,0,2,"febbre"
2019-09-04,5,"Veneto",27,"Venezia","VE","4.543.490.485","1.233.845.213",NA,0,1,"febbre"
2019-09-04,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",NA,0,1,"febbre"
2019-09-04,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","<=14",0,0,"neuroinvasiva"
2019-09-04,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","15-44",0,0,"neuroinvasiva"
2019-09-04,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","45-64",0,0,"neuroinvasiva"
2019-09-04,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109","65-74",0,0,"neuroinvasiva"
2019-09-04,5,"Veneto",24,"Vicenza","VI","45.547.497","1.154.597.109",">=75",0,1,"neuroinvasiva"
2019-09-11,1,"Piemonte",5,"Asti","AT","4.489.912.921","8.204.142.547",NA,0,1,"donatore_sangue"
2019-09-11,1,"Piemonte",4,"Cuneo","CN","4.439.329.625","7.551.171.632",NA,0,1,"donatore_sangue"
2019-09-11,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","<=14",0,0,"neuroinvasiva"
2019-09-11,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","15-44",0,0,"neuroinvasiva"
2019-09-11,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","45-64",0,2,"neuroinvasiva"
2019-09-11,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487","65-74",0,0,"neuroinvasiva"
2019-09-11,8,"Emilia-Romagna",36,"Modena","MO","4.464.600.009","1.092.615.487",">=75",0,1,"neuroinvasiva"
